,pdb_id,num_interface,status
1188,1cjv,2,Current
1189,1cjx,4,Current
1190,1ck0,1,Current
1191,1ck4,1,Current
1192,1cka,1,Current
1193,1ckb,1,Current
1194,1ckg,1,Current
1195,1cki,1,Current
1196,1ckj,1,Current
1197,1ckk,1,Current
1198,1ckl,10,Current
1199,1ckm,1,Current
1200,1ckn,1,Current
1201,1cks,3,Current
1202,1cku,1,Current
1203,1cl1,1,Current
1204,1cl2,1,Current
1205,1cl5,1,Current
1206,1cl7,3,Current
1207,1cle,1,Current
1208,1cli,3,Current
1209,1clo,1,Current
1210,1clp,1,Current
1211,1cls,4,Current
1212,1clv,1,Current
1213,1clx,3,Current
1214,1cly,1,Current
1215,1clz,1,Current
1216,1cm1,1,Current
1217,1cm4,1,Current
1218,1cm5,1,Current
1219,1cm7,1,Current
1220,1cm8,1,Current
1221,1cm9,1,Current
1222,1cma,1,Current
1223,1cmb,1,Current
1224,1cmc,1,Current
1225,1cmi,3,Current
1226,1cmk,1,Current
1227,1cmv,1,Current
1228,1cmx,4,Current
1229,1cmy,5,Current
1230,1cn1,1,Current
1231,1cn3,7,Current
1232,1cn4,2,Current
1233,1cno,6,Current
1234,1cnp,1,Current
1235,1cns,1,Current
1236,1cnt,3,Current
1237,1cnz,1,Current
1238,1co0,1,Current
1239,1co7,1,Current
1240,1cob,1,Current
1241,1coh,4,Current
1242,1col,1,Current
1243,1com,12,Current
1244,1cop,1,Current
1245,1cos,3,Current
1246,1cov,6,Current
1247,1cow,11,Current
1248,1coz,1,Current
1249,1cp2,1,Current
1250,1cp3,1,Current
1251,1cp9,1,Current
1252,1cpb,1,Current
1253,1cpc,5,Current
1254,1cph,1,Current
1255,1cpi,1,Current
1256,1cpj,1,Current
1257,1cq1,1,Current
1258,1cq3,1,Current
1259,1cq4,1,Current
1260,1cq9,4,Current
1261,1cqd,4,Current
1262,1cqe,1,Current
1263,1cqf,5,Current
1264,1cqg,1,Current
1265,1cqh,1,Current
1266,1cqi,3,Current
1267,1cqj,3,Current
1268,1cqk,1,Current
1269,1cqp,1,Current
1270,1cqr,1,Current
1271,1cqs,1,Current
1272,1cqt,2,Current
1273,1cqx,1,Current
1274,1cqz,1,Current
1275,1cr6,1,Current
1276,1cr7,9,Current
1277,1cr9,1,Current
1278,1crk,4,Current
1279,1cru,1,Current
1280,1crw,1,Current
1281,1crx,1,Current
1282,1cs0,8,Current
1283,1cs1,6,Current
1284,1cs4,2,Current
1285,1csb,2,Current
1286,1cse,1,Current
1287,1csg,1,Current
1288,1csj,1,Current
1289,1csk,3,Current
1290,1csm,1,Current
1291,1cso,1,Current
1292,1ct0,1,Current
1293,1ct1,5,Current
1294,1ct2,1,Current
1295,1ct4,1,Current
1296,1ct8,2,Current
1297,1ct9,2,Current
1298,1cta,1,Current
1299,1ctd,1,Current
1300,1cte,1,Current
1301,1ctp,1,Current
1302,1cu1,1,Current
1303,1cu4,2,Current
1304,1cud,1,Current
1305,1cul,2,Current
1306,1cun,3,Current
1307,1cuw,1,Current
1308,1cvi,5,Current
1309,1cvj,8,Current
1310,1cvn,4,Current
1311,1cvs,4,Current
1312,1cvu,1,Current
1313,1cvw,1,Current
1314,1cw2,1,Current
1315,1cw3,14,Current
1316,1cwd,1,Current
1317,1cwe,1,Current
1318,1cwp,3,Current
1319,1cwq,1,Current
1320,1cwu,1,Current
1321,1cx2,3,Current
1322,1cx8,7,Current
1323,1cx9,1,Current
1324,1cxp,6,Current
1325,1cxv,1,Current
1326,1cxz,1,Current
1327,1cy9,1,Current
1328,1cyc,1,Current
1329,1cyd,4,Current
1330,1cyq,1,Current
1331,1cyy,1,Current
1332,1cz0,1,Current
1333,1cz3,1,Current
1334,1cz7,2,Current
1335,1cz8,5,Current
1336,1czd,3,Current
1337,1czg,5,Current
1338,1czp,1,Current
1339,1czv,1,Current
1340,1czw,10,Current
1341,1czy,5,Current
1342,1czz,5,Current
1343,1d00,16,Current
1344,1d01,10,Current
1345,1d02,1,Current
1346,1d09,3,Current
1347,1d0a,12,Current
1348,1d0c,1,Current
1349,1d0e,1,Current
1350,1d0g,9,Current
1351,1d0i,18,Current
1352,1d0j,11,Current
1353,1d0n,1,Current
1354,1d0o,1,Current
1355,1d0q,1,Current
1356,1d1g,1,Current
1357,1d1i,5,Current
1358,1d1j,3,Current
1359,1d1k,5,Current
1360,1d1p,1,Current
1361,1d1q,1,Current
1362,1d1s,2,Current
1363,1d1t,2,Current
1364,1d1v,1,Current
1365,1d1w,1,Current
1366,1d1x,1,Current
1367,1d1y,1,Current
1368,1d1z,3,Current
1369,1d2c,1,Current
1370,1d2e,3,Current
1371,1d2f,1,Current
1372,1d2g,1,Current
1373,1d2h,4,Current
1374,1d2i,1,Current
1375,1d2o,1,Current
1376,1d2r,4,Current
1377,1d2v,6,Current
1378,1d2z,3,Current
1379,1d3a,1,Current
1380,1d3b,13,Current
1381,1d3d,2,Current
1382,1d3e,2,Current
1383,1d3i,3,Current
1384,1d3p,2,Current
1385,1d3q,2,Current
1386,1d3t,2,Current
1387,1d3u,1,Current
1388,1d3y,1,Current
1389,1d4a,2,Current
1390,1d4c,2,Current
1391,1d4f,6,Current
1392,1d4h,1,Current
1393,1d4i,1,Current
1394,1d4j,1,Current
1395,1d4k,1,Current
1396,1d4l,1,Current
1397,1d4m,6,Current
1398,1d4p,2,Current
1399,1d4s,1,Current
1400,1d4t,1,Current
1401,1d4v,1,Current
1402,1d4w,2,Current
1403,1d4x,1,Current
1404,1d4y,1,Current
1405,1d5b,4,Current
1406,1d5d,1,Current
1407,1d5e,1,Current
1408,1d5f,3,Current
1409,1d5g,1,Current
1410,1d5h,1,Current
1411,1d5i,1,Current
1412,1d5j,1,Current
1413,1d5l,6,Current
1414,1d5m,4,Current
1415,1d5n,3,Current
1416,1d5s,1,Current
1417,1d5w,2,Current
1418,1d5x,2,Current
1419,1d5z,2,Current
1420,1d66,1,Current
1421,1d6e,2,Current
1422,1d6g,1,Current
1423,1d6j,1,Current
1424,1d6n,1,Current
1425,1d6r,1,Current
1426,1d6s,1,Current
1427,1d6u,1,Current
1428,1d6v,1,Current
1429,1d6w,1,Current
1430,1d6y,1,Current
1431,1d6z,1,Current
1432,1d7a,16,Current
1433,1d7b,1,Current
1434,1d7c,1,Current
1435,1d7d,1,Current
1436,1d7f,1,Current
1437,1d7k,1,Current
1438,1d7m,1,Current
1439,1d7w,6,Current
1440,1d7x,1,Current
1441,1d8a,1,Current
1442,1d8d,3,Current
1443,1d8e,2,Current
1444,1d8f,1,Current
1445,1d8h,2,Current
1446,1d8i,2,Current
1447,1d8l,1,Current
1448,1d8m,1,Current
1449,1d8s,6,Current
1450,1d8t,2,Current
1451,1d8u,1,Current
1452,1d8w,6,Current
1453,1d9c,1,Current
1454,1d9e,4,Current
1455,1d9g,1,Current
1456,1d9i,1,Current
1457,1d9k,14,Current
1458,1d9q,4,Current
1459,1d9u,1,Current
1460,1daa,1,Current
1461,1dan,4,Current
1462,1dao,10,Current
1463,1dap,1,Current
1464,1daz,1,Current
1465,1db2,1,Current
1466,1dba,1,Current
1467,1dbb,1,Current
1468,1dbd,1,Current
1469,1dbf,3,Current
1470,1dbj,1,Current
1471,1dbk,1,Current
1472,1dbm,1,Current
1473,1dbn,1,Current
1474,1dbq,1,Current
1475,1dbr,6,Current
1476,1dbt,2,Current
1477,1dbv,6,Current
1478,1dbw,1,Current
1479,1dbz,4,Current
1480,1dc1,1,Current
1481,1dc3,1,Current
1482,1dc4,1,Current
1483,1dc5,1,Current
1484,1dc6,1,Current
1485,1dcd,1,Current
1486,1dce,3,Current
1487,1dch,11,Current
1488,1dci,3,Current
1489,1dck,1,Current
1490,1dcl,1,Current
1491,1dcm,1,Current
1492,1dcn,6,Current
1493,1dco,9,Current
1494,1dcp,8,Current
1495,1dcu,4,Current
1496,1dd1,3,Current
1497,1dd3,5,Current
1498,1dd4,5,Current
1499,1dd8,3,Current
1500,1ddh,2,Current
1501,1ddj,2,Current
1502,1ddl,3,Current
1503,1ddm,1,Current
1504,1ddn,2,Current
1505,1ddo,10,Current
1506,1ddr,1,Current
1507,1dds,1,Current
1508,1ddu,1,Current
1509,1ddx,3,Current
1510,1ddz,1,Current
1511,1de0,1,Current
1512,1de4,8,Current
1513,1de5,6,Current
1514,1de6,6,Current
1515,1de7,4,Current
1516,1dea,1,Current
1517,1deb,1,Current
1518,1ded,1,Current
1519,1dee,7,Current
1520,1deh,1,Current
1521,1dei,3,Current
1522,1dej,1,Current
1523,1dek,1,Current
1524,1del,1,Current
1525,1deq,9,Current
1526,1dev,2,Current
1527,1df0,1,Current
1528,1df1,1,Current
1529,1df8,1,Current
1530,1dfb,1,Current
1531,1dfc,1,Current
1532,1dfg,1,Current
1533,1dfh,1,Current
1534,1dfi,6,Current
1535,1dfj,1,Current
1536,1dfk,1,Current
1537,1dfl,2,Current
1538,1dfm,1,Current
1539,1dfn,1,Current
1540,1dfo,4,Current
1541,1dfp,1,Current
1542,1dfv,1,Current
1543,1dg1,1,Current
1544,1dgb,6,Current
1545,1dgf,6,Current
1546,1dgg,6,Current
1547,1dgh,6,Current
1548,1dgi,4,Current
1549,1dgl,1,Current
1550,1dgr,15,Current
1551,1dgw,3,Current
1552,1dh3,1,Current
1553,1dhf,1,Current
1554,1dhg,1,Current
1555,1dhi,1,Current
1556,1dhj,1,Current
1557,1dhk,1,Current
1558,1dhm,1,Current
1559,1di0,5,Current
1560,1dia,1,Current
1561,1dib,1,Current
1562,1did,1,Current
1563,1die,1,Current
1564,1dif,1,Current
1565,1dig,1,Current
1566,1dii,3,Current
1567,1dio,5,Current
1568,1dip,1,Current
1569,1diq,3,Current
1570,1dir,3,Current
1571,1dit,2,Current
1572,1diz,1,Current
1573,1dj0,1,Current
1574,1dj2,1,Current
1575,1dj3,1,Current
1576,1dj7,1,Current
1577,1dj8,4,Current
1578,1djg,1,Current
1579,1djh,1,Current
1580,1dji,1,Current
1581,1djn,1,Current
1582,1djo,1,Current
1583,1djp,1,Current
1584,1djq,1,Current
1585,1djr,5,Current
1586,1djs,1,Current
1587,1djt,1,Current
1588,1dju,1,Current
1589,1djw,1,Current
1590,1djx,1,Current
1591,1djy,1,Current
1592,1djz,1,Current
1593,1dk0,1,Current
1594,1dk4,1,Current
1595,1dk7,1,Current
1596,1dkd,5,Current
1597,1dke,4,Current
1598,1dkf,1,Current
1599,1dkg,2,Current
1600,1dki,5,Current
1601,1dkk,1,Current
1602,1dkl,1,Current
1603,1dkr,1,Current
1604,1dks,1,Current
1605,1dkt,1,Current
1606,1dku,1,Current
1607,1dkw,1,Current
1608,1dkx,1,Current
1609,1dky,1,Current
1610,1dkz,1,Current
1611,1dl5,1,Current
1612,1dl7,1,Current
1613,1dle,1,Current
1614,1dlf,1,Current
1615,1dlg,1,Current
1616,1dlh,8,Current
1617,1dlk,2,Current
1618,1dlm,1,Current
1619,1dlo,1,Current
1620,1dlp,6,Current
1621,1dlq,1,Current
1622,1dlt,1,Current
1623,1dlu,6,Current
1624,1dlv,6,Current
1625,1dm0,23,Current
1626,1dm3,6,Current
1627,1dm4,2,Current
1628,1dm5,9,Current
1629,1dm6,1,Current
1630,1dm7,1,Current
1631,1dm8,1,Current
1632,1dm9,1,Current
1633,1dma,1,Current
1634,1dmh,1,Current
1635,1dmi,1,Current
1636,1dmj,1,Current
1637,1dmk,1,Current
1638,1dml,9,Current
1639,1dmp,1,Current
1640,1dmx,1,Current
1641,1dmy,1,Current
1642,1dn0,3,Current
1643,1dn2,3,Current
1644,1dna,1,Current
1645,1dnp,1,Current
1646,1dnu,6,Current
1647,1dnw,6,Current
1648,1do0,6,Current
1649,1do2,2,Current
1650,1do5,4,Current
1651,1do6,1,Current
1652,1do8,6,Current
1653,1doa,1,Current
1654,1dof,6,Current
1655,1doh,1,Current
1656,1doj,1,Current
1657,1dok,1,Current
1658,1dom,1,Current
1659,1don,1,Current
1660,1dor,1,Current
1661,1dos,1,Current
1662,1dow,1,Current
1663,1dp0,4,Current
1664,1dp4,1,Current
1665,1dp5,1,Current
1666,1dpg,1,Current
1667,1dph,1,Current
1668,1dpj,1,Current
1669,1dpm,1,Current
1670,1dpp,3,Current
1671,1dpr,1,Current
1672,1dps,30,Current
1673,1dpt,1,Current
1674,1dpu,1,Current
1675,1dpz,1,Current
1676,1dq2,1,Current
1677,1dq4,1,Current
1678,1dq8,6,Current
1679,1dq9,6,Current
1680,1dqa,6,Current
1681,1dqd,1,Current
1682,1dqe,1,Current
1683,1dqi,6,Current
1684,1dqj,3,Current
1685,1dqk,6,Current
1686,1dql,1,Current
1687,1dqm,1,Current
1688,1dqn,1,Current
1689,1dqp,1,Current
1690,1dqq,3,Current
1691,1dqr,1,Current
1692,1dqs,1,Current
1693,1dqt,4,Current
1694,1dqw,2,Current
1695,1dqx,2,Current
1696,1dqz,1,Current
1697,1dr0,1,Current
1698,1dr8,1,Current
1699,1dra,1,Current
1700,1drb,1,Current
1701,1ds2,1,Current
1702,1ds5,11,Current
1703,1ds6,1,Current
1704,1ds7,1,Current
1705,1ds8,6,Current
1706,1dsb,1,Current
1707,1dsf,1,Current
1708,1dss,1,Current
1709,1dsu,1,Current
1710,1dsx,8,Current
1711,1dt0,1,Current
1712,1dt3,1,Current
1713,1dt5,1,Current
1714,1dt7,3,Current
1715,1dtd,1,Current
1716,1dth,1,Current
1717,1dtj,4,Current
1718,1dtq,1,Current
1719,1dtt,1,Current
1720,1dtw,1,Current
1721,1dty,1,Current
1722,1du3,19,Current
1723,1du5,1,Current
1724,1dub,12,Current
1725,1dug,1,Current
1726,1dum,1,Current
1727,1dut,1,Current
1728,1duv,3,Current
1729,1dux,1,Current
1730,1duy,4,Current
1731,1duz,4,Current
1732,1dv1,1,Current
1733,1dv2,1,Current
1734,1dv3,6,Current
1735,1dv6,6,Current
1736,1dva,7,Current
1737,1dvf,3,Current
1738,1dvi,1,Current
1739,1dvj,1,Current
1740,1dvk,1,Current
1741,1dvm,3,Current
1742,1dvq,1,Current
1743,1dvr,1,Current
1744,1dvs,1,Current
1745,1dvt,1,Current
1746,1dvu,1,Current
1747,1dvx,1,Current
1748,1dvy,1,Current
1749,1dvz,1,Current
1750,1dw0,1,Current
1751,1dw1,1,Current
1752,1dw2,1,Current
1753,1dw3,1,Current
1754,1dw6,1,Current
1755,1dw9,25,Current
1756,1dwb,2,Current
1757,1dwc,2,Current
1758,1dwd,2,Current
1759,1dwe,2,Current
1760,1dwk,25,Current
1761,1dwl,1,Current
1762,1dwn,3,Current
1763,1dwo,1,Current
1764,1dwp,1,Current
1765,1dwq,1,Current
1766,1dwu,1,Current
1767,1dww,1,Current
1768,1dwx,1,Current
1769,1dx5,8,Current
1770,1dx9,4,Current
1771,1dxe,1,Current
1772,1dxf,1,Current
1773,1dxg,1,Current
1774,1dxi,1,Current
1775,1dxl,2,Current
1776,1dxm,1,Current
1777,1dxo,2,Current
1778,1dxp,3,Current
1779,1dxq,3,Current
1780,1dxr,6,Current
1781,1dxt,4,Current
1782,1dxu,4,Current
1783,1dxv,5,Current
1784,1dxx,4,Current
1785,1dy7,1,Current
1786,1dy8,3,Current
1787,1dy9,3,Current
1788,1dyh,1,Current
1789,1dyi,1,Current
1790,1dyj,1,Current
1791,1dyl,2,Current
1792,1dyn,1,Current
1793,1dyo,1,Current
1794,1dys,1,Current
1795,1dyt,1,Current
1796,1dyu,1,Current
1797,1dz1,1,Current
1798,1dz4,1,Current
1799,1dz5,1,Current
1800,1dz6,1,Current
1801,1dz8,1,Current
1802,1dz9,1,Current
1803,1dza,1,Current
1804,1dzb,3,Current
1805,1dzg,1,Current
1806,1dzh,1,Current
1807,1dzi,4,Current
1808,1dzj,1,Current
1809,1dzk,1,Current
1810,1dzm,1,Current
1811,1dzn,1,Current
1812,1dzp,1,Current
1813,1dzq,4,Current
1814,1dzr,1,Current
1815,1dzt,1,Current
1816,1e00,1,Current
1817,1e02,1,Current
1818,1e03,1,Current
1819,1e04,1,Current
1820,1e05,1,Current
1821,1e06,1,Current
1822,1e08,3,Current
1823,1e0a,1,Current
1824,1e0b,1,Current
1825,1e0e,1,Current
1826,1e0f,7,Current
1827,1e0j,4,Current
1828,1e0k,4,Current
1829,1e0o,2,Current
1830,1e0t,4,Current
1831,1e0u,4,Current
1832,1e0y,1,Current
1833,1e14,3,Current
1834,1e15,1,Current
1835,1e19,1,Current
1836,1e1c,2,Current
1837,1e1e,1,Current
1838,1e1f,1,Current
1839,1e1h,6,Current
1840,1e1q,10,Current
1841,1e1r,10,Current
1842,1e27,2,Current
1843,1e28,2,Current
1844,1e2a,3,Current
1845,1e2h,1,Current
1846,1e2i,1,Current
1847,1e2j,1,Current
1848,1e2k,1,Current
1849,1e2l,1,Current
1850,1e2m,1,Current
1851,1e2n,1,Current
1852,1e2p,1,Current
1853,1e2r,1,Current
1854,1e2t,9,Current
1855,1e2v,1,Current
1856,1e2y,10,Current
1857,1e2z,1,Current
1858,1e30,1,Current
1859,1e31,1,Current
1860,1e3a,1,Current
1861,1e3d,2,Current
1862,1e3e,1,Current
1863,1e3f,1,Current
1864,1e3i,1,Current
1865,1e3k,1,Current
1866,1e3l,1,Current
1867,1e3m,1,Current
1868,1e3r,1,Current
1869,1e3s,6,Current
1870,1e3u,3,Current
1871,1e3v,1,Current
1872,1e3w,6,Current
1873,1e42,1,Current
1874,1e44,1,Current
1875,1e4d,3,Current
1876,1e4e,1,Current
1877,1e4h,1,Current
1878,1e4k,3,Current
1879,1e4l,1,Current
1880,1e4n,1,Current
1881,1e4o,1,Current
1882,1e4v,1,Current
1883,1e4w,3,Current
1884,1e4x,7,Current
1885,1e4y,1,Current
1886,1e50,7,Current
1887,1e51,1,Current
1888,1e52,1,Current
1889,1e54,1,Current
1890,1e55,1,Current
1891,1e56,1,Current
1892,1e57,3,Current
1893,1e5a,1,Current
1894,1e5d,1,Current
1895,1e5e,1,Current
1896,1e5f,1,Current
1897,1e5l,1,Current
1898,1e5n,1,Current
1899,1e5p,3,Current
1900,1e5q,5,Current
1901,1e5r,1,Current
1902,1e5s,1,Current
1903,1e5x,1,Current
1904,1e5y,6,Current
1905,1e5z,6,Current
1906,1e60,1,Current
1907,1e65,6,Current
1908,1e67,6,Current
1909,1e69,5,Current
1910,1e6a,1,Current
1911,1e6c,1,Current
1912,1e6d,3,Current
1913,1e6e,3,Current
1914,1e6f,1,Current
1915,1e6j,2,Current
1916,1e6n,1,Current
1917,1e6o,1,Current
1918,1e6p,1,Current
1919,1e6r,1,Current
1920,1e6v,12,Current
1921,1e6w,6,Current
1922,1e6y,12,Current
1923,1e6z,1,Current
1924,1e79,15,Current
1925,1e7d,1,Current
1926,1e7k,1,Current
1927,1e7l,1,Current
1928,1e7n,1,Current
1929,1e7p,16,Current
1930,1e7w,1,Current
1931,1e89,1,Current
1932,1e8a,1,Current
1933,1e8c,1,Current
1934,1e8d,1,Current
1935,1e8f,1,Current
1936,1e8g,1,Current
1937,1e8h,1,Current
1938,1e8i,1,Current
1939,1e8n,1,Current
1940,1e8o,2,Current
1941,1e8s,1,Current
1942,1e8t,1,Current
1943,1e8u,1,Current
1944,1e8v,1,Current
1945,1e91,1,Current
1946,1e92,6,Current
1947,1e94,4,Current
1948,1e96,1,Current
1949,1e9g,1,Current
1950,1e9h,2,Current
1951,1e9i,2,Current
1952,1e9n,1,Current
1953,1e9o,1,Current
1954,1e9p,1,Current
1955,1e9q,1,Current
1956,1e9r,6,Current
1957,1e9s,13,Current
1958,1e9y,1,Current
1959,1e9z,1,Current
1960,1ea0,1,Current
1961,1ea3,1,Current
1962,1ea4,9,Current
1963,1ea6,1,Current
1964,1ea9,1,Current
1965,1eah,6,Current
1966,1eai,2,Current
1967,1eaj,1,Current
1968,1eak,5,Current
1969,1eap,1,Current
1970,1eav,8,Current
1971,1eaw,3,Current
1972,1eay,3,Current
1973,1eb1,2,Current
1974,1eb8,1,Current
1975,1eb9,1,Current
1976,1eba,3,Current
1977,1ebd,2,Current
1978,1ebf,1,Current
1979,1ebg,1,Current
1980,1ebh,1,Current
1981,1ebk,3,Current
1982,1ebl,1,Current
1983,1ebo,6,Current
1984,1ebp,5,Current
1985,1ebu,2,Current
1986,1ebw,1,Current
1987,1eby,1,Current
1988,1ebz,1,Current
1989,1ec0,1,Current
1990,1ec1,1,Current
1991,1ec2,1,Current
1992,1ec3,1,Current
1993,1ec5,1,Current
1994,1ec6,1,Current
1995,1ec7,6,Current
1996,1ec8,6,Current
1997,1ec9,6,Current
1998,1ecb,4,Current
1999,1ecc,1,Current
2000,1ece,1,Current
2001,1ecf,1,Current
2002,1ecg,1,Current
2003,1eci,1,Current
2004,1ecj,4,Current
2005,1ecm,1,Current
2006,1ecp,6,Current
2007,1ecq,6,Current
2008,1ecs,1,Current
2009,1ecx,1,Current
2010,1ecz,1,Current
2011,1ed3,6,Current
2012,1ed4,1,Current
2013,1ed5,1,Current
2014,1ed6,1,Current
2015,1ed8,1,Current
2016,1ed9,1,Current
2017,1edh,1,Current
2018,1edm,1,Current
2019,1edy,1,Current
2020,1ee0,1,Current
2021,1ee1,1,Current
2022,1ee2,1,Current
2023,1ee4,3,Current
2024,1ee5,1,Current
2025,1ee8,1,Current
2026,1eef,11,Current
2027,1eei,5,Current
2028,1eej,1,Current
2029,1eeo,1,Current
2030,1eeq,1,Current
2031,1eer,2,Current
2032,1ees,1,Current
2033,1eet,1,Current
2034,1eeu,1,Current
2035,1eex,5,Current
2036,1eey,4,Current
2037,1eez,4,Current
2038,1ef0,1,Current
2039,1ef1,3,Current
2040,1ef2,2,Current
2041,1ef3,1,Current
2042,1ef7,1,Current
2043,1ef8,3,Current
2044,1efa,2,Current
2045,1efc,1,Current
2046,1efg,1,Current
2047,1efh,1,Current
2048,1efi,5,Current
2049,1efk,6,Current
2050,1efl,6,Current
2051,1efn,3,Current
2052,1efp,3,Current
2053,1efr,11,Current
2054,1efu,4,Current
2055,1efv,1,Current
2056,1efw,1,Current
2057,1efx,4,Current
2058,1eg1,1,Current
2059,1eg4,1,Current
2060,1eg5,1,Current
2061,1eg9,1,Current
2062,1ega,1,Current
2063,1egc,4,Current
2064,1egd,4,Current
2065,1ege,4,Current
2066,1egh,6,Current
2067,1egj,3,Current
2068,1egm,5,Current
2069,1egp,1,Current
2070,1egv,5,Current
2071,1egw,2,Current
2072,1eh4,1,Current
2073,1ehi,1,Current
2074,1ehk,3,Current
2075,1ehl,1,Current
2076,1ehw,1,Current
2077,1ehy,4,Current
2078,1ei1,1,Current
2079,1ei3,4,Current
2080,1ei6,3,Current
2081,1ei7,1,Current
2082,1ei8,6,Current
2083,1ein,3,Current
2084,1eix,2,Current
2085,1eiy,1,Current
2086,1ej1,1,Current
2087,1ej3,1,Current
2088,1ej4,1,Current
2089,1ej6,6,Current
2090,1ej7,1,Current
2091,1eja,1,Current
2092,1ejb,5,Current
2093,1ejd,1,Current
2094,1ejf,1,Current
2095,1ejh,7,Current
2096,1eji,4,Current
2097,1ejl,2,Current
2098,1ejm,7,Current
2099,1ejo,3,Current
2100,1ejp,1,Current
2101,1ejq,1,Current
2102,1ejr,2,Current
2103,1ejs,2,Current
2104,1ejt,2,Current
2105,1eju,2,Current
2106,1ejv,2,Current
2107,1ejw,2,Current
2108,1ejx,2,Current
2109,1ejy,1,Current
2110,1ek1,1,Current
2111,1ek2,1,Current
2112,1ek3,1,Current
2113,1ek4,3,Current
2114,1ek6,1,Current
2115,1ek9,3,Current
2116,1ekb,1,Current
2117,1eke,1,Current
2118,1ekf,1,Current
2119,1ekj,6,Current
2120,1ekm,3,Current
2121,1ekp,1,Current
2122,1eku,1,Current
2123,1ekv,1,Current
2124,1ekx,3,Current
2125,1el5,1,Current
2126,1el6,3,Current
2127,1el7,1,Current
2128,1el8,1,Current
2129,1el9,1,Current
2130,1eli,1,Current
2131,1elq,1,Current
2132,1elr,1,Current
2133,1elu,1,Current
2134,1elw,2,Current
2135,1elx,1,Current
2136,1ely,1,Current
2137,1elz,1,Current
2138,1em1,1,Current
2139,1em6,1,Current
2140,1em8,2,Current
2141,1em9,1,Current
2142,1emc,2,Current
2143,1ems,1,Current
2144,1emt,1,Current
2145,1emu,1,Current
2146,1emv,1,Current
2147,1en4,3,Current
2148,1en5,3,Current
2149,1en6,3,Current
2150,1en7,1,Current
2151,1enq,4,Current
2152,1ens,1,Current
2153,1eo2,1,Current
2154,1eo3,1,Current
2155,1eo4,1,Current
2156,1eo6,1,Current
2157,1eo8,3,Current
2158,1eo9,1,Current
2159,1eoa,1,Current
2160,1eob,1,Current
2161,1eoc,1,Current
2162,1eog,1,Current
2163,1eoh,4,Current
2164,1eoi,3,Current
2165,1eoj,1,Current
2166,1eol,1,Current
2167,1eon,1,Current
2168,1eoo,1,Current
2169,1eop,1,Current
2170,1ep1,1,Current
2171,1ep2,1,Current
2172,1ep3,1,Current
2173,1ep4,1,Current
2174,1ep5,1,Current
2175,1ep6,2,Current
2176,1ep7,1,Current
2177,1ep8,1,Current
2178,1epa,1,Current
2179,1epb,1,Current
2180,1epf,3,Current
2181,1ept,3,Current
2182,1epv,1,Current
2183,1epx,6,Current
2184,1eq2,10,Current
2185,1eq8,5,Current
2186,1eq9,1,Current
2187,1eqb,4,Current
2188,1eqg,1,Current
2189,1eqh,1,Current
2190,1eqn,7,Current
2191,1eqq,6,Current
2192,1eqr,3,Current
2193,1eqt,1,Current
2194,1equ,1,Current
2195,1eqw,3,Current
2196,1eqy,1,Current
2197,1eqz,11,Current
2198,1er8,1,Current
2199,1ere,5,Current
2200,1ern,1,Current
2201,1err,1,Current
2202,1erz,1,Current
2203,1es0,1,Current
2204,1es7,5,Current
2205,1esg,1,Current
2206,1esj,3,Current
2207,1esm,4,Current
2208,1esn,3,Current
2209,1esq,3,Current
2210,1esv,1,Current
2211,1et1,1,Current
2212,1eta,1,Current
2213,1etb,1,Current
2214,1ete,2,Current
2215,1eth,3,Current
2216,1etj,2,Current
2217,1etk,1,Current
2218,1eto,1,Current
2219,1etp,1,Current
2220,1etq,2,Current
2221,1etr,1,Current
2222,1ets,1,Current
2223,1ett,1,Current
2224,1etv,1,Current
2225,1etw,1,Current
2226,1etx,1,Current
2227,1ety,1,Current
2228,1etz,4,Current
2229,1eu3,1,Current
2230,1eua,3,Current
2231,1euc,1,Current
2232,1eud,1,Current
2233,1eue,1,Current
2234,1euh,6,Current
2235,1eui,3,Current
2236,1euj,1,Current
2237,1eum,7,Current
2238,1eun,3,Current
2239,1euv,1,Current
2240,1euz,12,Current
2241,1ev0,1,Current
2242,1ev1,6,Current
2243,1ev2,6,Current
2244,1ev3,3,Current
2245,1ev4,2,Current
2246,1ev6,9,Current
2247,1ev7,1,Current
2248,1ev9,2,Current
2249,1evh,1,Current
2250,1evi,1,Current
2251,1evj,2,Current
2252,1evk,1,Current
2253,1evl,2,Current
2254,1evr,10,Current
2255,1evt,3,Current
2256,1evu,1,Current
2257,1evw,2,Current
2258,1evx,1,Current
2259,1ew6,1,Current
2260,1ew8,1,Current
2261,1ew9,1,Current
2262,1ewa,1,Current
2263,1ewd,4,Current
2264,1ewe,4,Current
2265,1ewh,1,Current
2266,1ewj,6,Current
2267,1ewk,1,Current
2268,1ewq,1,Current
2269,1ewr,1,Current
2270,1ewt,1,Current
2271,1ewv,1,Current
2272,1ewy,3,Current
2273,1ewz,2,Current
2274,1ex0,1,Current
2275,1ex2,1,Current
2276,1ex4,1,Current
2277,1ex5,4,Current
2278,1exb,1,Current
2279,1exc,1,Current
2280,1exe,1,Current
2281,1exq,1,Current
2282,1ext,1,Current
2283,1exu,1,Current
2284,1exv,1,Current
2285,1exz,5,Current
2286,1ey3,12,Current
2287,1eyg,6,Current
2288,1eyj,1,Current
2289,1eyk,1,Current
2290,1eym,1,Current
